           0   0.00000000       1.33333332E-03   0.00000000       1.00000000       0.00000000    
           1  0.500000000       1.30666664E-03   0.00000000      0.998166680       1.83333340E-03
           2   1.00000000       1.29519997E-03   0.00000000      0.997288287       3.53503949E-03
           3   1.50000000       1.29757624E-03   0.00000000      0.996864378       5.13435854E-03
           4   2.00000000       1.31055212E-03   0.00000000      0.996648729       6.66963588E-03
           5   2.50000000       1.32365758E-03   0.00000000      0.996522725       8.21987726E-03
           6   3.00000000       1.33689423E-03   0.00000000      0.996441662       9.78539232E-03
           7   3.50000000       1.35026313E-03   0.00000000      0.996382833       1.13664130E-02
           8   4.00000000       1.36376580E-03   0.00000000      0.996334970       1.29631348E-02
           9   4.50000000       1.37740350E-03   0.00000000      0.996292472       1.45757338E-02
          10   5.00000000       1.39117741E-03   0.00000000      0.996252418       1.62043795E-02
          11   5.50000000       1.40508916E-03   0.00000000      0.996213555       1.78492330E-02
          12   6.00000000       1.41914014E-03   0.00000000      0.996174932       1.95104610E-02
          13   6.50000000       1.43333152E-03   0.00000000      0.996136308       2.11882256E-02
          14   7.00000000       1.44766481E-03   0.00000000      0.996097505       2.28826925E-02
          15   7.50000000       1.46214140E-03   0.00000000      0.996058345       2.45940257E-02
          16   8.00000000       1.47676282E-03   0.00000000      0.996018887       2.63223927E-02
          17   8.50000000       1.49153045E-03   0.00000000      0.995979071       2.80679651E-02
          18   9.00000000       1.50644570E-03   0.00000000      0.995938897       2.98309103E-02
          19   9.50000000       1.52151019E-03   0.00000000      0.995898187       3.16114053E-02
          20   10.0000000       1.53672532E-03   0.00000000      0.995857179       3.34096178E-02
          21   10.5000000       1.55209261E-03   0.00000000      0.995815754       3.52257267E-02
          22   11.0000000       1.56761357E-03   0.00000000      0.995773911       3.70599069E-02
          23   11.5000000       1.58328970E-03   0.00000000      0.995731652       3.89123373E-02
          24   12.0000000       1.59912265E-03   0.00000000      0.995689034       4.07832004E-02
          25   12.5000000       1.61511381E-03   0.00000000      0.995645881       4.26726826E-02
          26   13.0000000       1.63126492E-03   0.00000000      0.995602369       4.45809588E-02
          27   13.5000000       1.64757762E-03   0.00000000      0.995558381       4.65082228E-02
          28   14.0000000       1.66405330E-03   0.00000000      0.995513976       4.84546572E-02
          29   14.5000000       1.68069382E-03   0.00000000      0.995469153       5.04204556E-02
          30   15.0000000       1.69750082E-03   0.00000000      0.995423794       5.24058118E-02
          31   15.5000000       1.71447592E-03   0.00000000      0.995378017       5.44109121E-02
          32   16.0000000       1.73162064E-03   0.00000000      0.995331824       5.64359576E-02
          33   16.5000000       1.74893695E-03   0.00000000      0.995285094       5.84811419E-02
          34   17.0000000       1.76642637E-03   0.00000000      0.995237947       6.05466664E-02
          35   17.5000000       1.78409053E-03   0.00000000      0.995190382       6.26327321E-02
          36   18.0000000       1.80193153E-03   0.00000000      0.995142281       6.47395402E-02
          37   18.5000000       1.81995099E-03   0.00000000      0.995093703       6.68672994E-02
          38   19.0000000       1.83815043E-03   0.00000000      0.995044649       6.90162107E-02
          39   19.5000000       1.85653195E-03   0.00000000      0.994995117       7.11864978E-02
          40   20.0000000       1.87509728E-03   0.00000000      0.994945049       7.33783543E-02
          41   20.5000000       1.89384830E-03   0.00000000      0.994894564       7.55919963E-02
          42   21.0000000       1.91278663E-03   0.00000000      0.994843543       7.78276473E-02
          43   21.5000000       1.93191448E-03   0.00000000      0.994791925       8.00855234E-02
          44   22.0000000       1.95123348E-03   0.00000000      0.994739830       8.23658407E-02
          45   22.5000000       1.97074586E-03   0.00000000      0.994687259       8.46688151E-02
          46   23.0000000       1.99045334E-03   0.00000000      0.994634151       8.69946852E-02
          47   23.5000000       2.01035780E-03   0.00000000      0.994580507       8.93436596E-02
          48   24.0000000       2.03046133E-03   0.00000000      0.994526267       9.17159840E-02
          49   24.5000000       2.05076602E-03   0.00000000      0.994471610       9.41118747E-02
          50   25.0000000       2.07127351E-03   0.00000000      0.994416296       9.65315625E-02
          51   25.5000000       2.09198636E-03   0.00000000      0.994360447       9.89752933E-02
          52   26.0000000       2.11290619E-03   0.00000000      0.994304061      0.101443313    
          53   26.5000000       2.13403534E-03   0.00000000      0.994247139      0.103935845    
          54   27.0000000       2.15537567E-03   0.00000000      0.994189620      0.106453136    
          55   27.5000000       2.17692927E-03   0.00000000      0.994131446      0.108995415    
          56   28.0000000       2.19869846E-03   0.00000000      0.994072795      0.111562960    
          57   28.5000000       2.22068536E-03   0.00000000      0.994013548      0.114155985    
          58   29.0000000       2.24289228E-03   0.00000000      0.993953705      0.116774768    
          59   29.5000000       2.26532132E-03   0.00000000      0.993893266      0.119419552    
          60   30.0000000       2.28797435E-03   0.00000000      0.993832171      0.122090608    
          61   30.5000000       2.31085438E-03   0.00000000      0.993770540      0.124788173    
          62   31.0000000       2.33396282E-03   0.00000000      0.993708193      0.127512515    
          63   31.5000000       2.35730247E-03   0.00000000      0.993645310      0.130263895    
          64   32.0000000       2.38087540E-03   0.00000000      0.993581772      0.133042604    
          65   32.5000000       2.40468420E-03   0.00000000      0.993517637      0.135848880    
          66   33.0000000       2.42873118E-03   0.00000000      0.993452787      0.138683021    
          67   33.5000000       2.45301845E-03   0.00000000      0.993387282      0.141545266    
          68   34.0000000       2.47754855E-03   0.00000000      0.993321180      0.144435927    
          69   34.5000000       2.50232406E-03   0.00000000      0.993254423      0.147355258    
          70   35.0000000       2.52734730E-03   0.00000000      0.993186951      0.150303558    
          71   35.5000000       2.55262060E-03   0.00000000      0.993118823      0.153281122    
          72   36.0000000       2.57814676E-03   0.00000000      0.993049979      0.156288207    
          73   36.5000000       2.60392833E-03   0.00000000      0.992980480      0.159325108    
          74   37.0000000       2.62996741E-03   0.00000000      0.992910326      0.162392139    
          75   37.5000000       2.65626702E-03   0.00000000      0.992839456      0.165489599    
          76   38.0000000       2.68282974E-03   0.00000000      0.992767870      0.168617770    
          77   38.5000000       2.70965789E-03   0.00000000      0.992695570      0.171776950    
          78   39.0000000       2.73675448E-03   0.00000000      0.992622554      0.174967438    
          79   39.5000000       2.76412209E-03   0.00000000      0.992548764      0.178189576    
          80   40.0000000       2.79176328E-03   0.00000000      0.992474318      0.181443647    
          81   40.5000000       2.81968107E-03   0.00000000      0.992399037      0.184729978    
          82   41.0000000       2.84787780E-03   0.00000000      0.992323101      0.188048884    
          83   41.5000000       2.87635671E-03   0.00000000      0.992246330      0.191400677    
          84   42.0000000       2.90512014E-03   0.00000000      0.992168784      0.194785684    
          85   42.5000000       2.93417135E-03   0.00000000      0.992090464      0.198204234    
          86   43.0000000       2.96351290E-03   0.00000000      0.992011309      0.201656640    
          87   43.5000000       2.99314829E-03   0.00000000      0.991931438      0.205143258    
          88   44.0000000       3.02307960E-03   0.00000000      0.991850793      0.208664417    
          89   44.5000000       3.05331033E-03   0.00000000      0.991769314      0.212220460    
          90   45.0000000       3.08384327E-03   0.00000000      0.991687000      0.215811715    
          91   45.5000000       3.11468169E-03   0.00000000      0.991603911      0.219438538    
          92   46.0000000       3.14582861E-03   0.00000000      0.991519988      0.223101258    
          93   46.5000000       3.17728706E-03   0.00000000      0.991435230      0.226800248    
          94   47.0000000       3.20905983E-03   0.00000000      0.991349578      0.230535865    
          95   47.5000000       3.24115041E-03   0.00000000      0.991263032      0.234308451    
          96   48.0000000       3.27356206E-03   0.00000000      0.991175711      0.238118380    
          97   48.5000000       3.30629759E-03   0.00000000      0.991087496      0.241966024    
          98   49.0000000       3.33936047E-03   0.00000000      0.990998387      0.245851725    
          99   49.5000000       3.37275420E-03   0.00000000      0.990908384      0.249775887    
         100   50.0000000       3.40648182E-03   0.00000000      0.990817487      0.253738850    
         101   50.5000000       3.44054657E-03   0.00000000      0.990725696      0.257741064    
         102   51.0000000       3.47495195E-03   0.00000000      0.990632951      0.261782825    
         103   51.5000000       3.50970123E-03   0.00000000      0.990539312      0.265864551    
         104   52.0000000       3.54479812E-03   0.00000000      0.990444720      0.269986689    
         105   52.5000000       3.58024612E-03   0.00000000      0.990349174      0.274149567    
         106   53.0000000       3.61604849E-03   0.00000000      0.990252674      0.278353602    
         107   53.5000000       3.65220895E-03   0.00000000      0.990155280      0.282599181    
         108   54.0000000       3.68873123E-03   0.00000000      0.990056813      0.286886752    
         109   54.5000000       3.72561859E-03   0.00000000      0.989957452      0.291216671    
         110   55.0000000       3.76287475E-03   0.00000000      0.989857018      0.295589417    
         111   55.5000000       3.80050344E-03   0.00000000      0.989755630      0.300005347    
         112   56.0000000       3.83850839E-03   0.00000000      0.989653170      0.304464906    
         113   56.5000000       3.87689332E-03   0.00000000      0.989549696      0.308968514    
         114   57.0000000       3.91566241E-03   0.00000000      0.989445269      0.313516647    
         115   57.5000000       3.95481894E-03   0.00000000      0.989339769      0.318109661    
         116   58.0000000       3.99436709E-03   0.00000000      0.989233196      0.322748035    
         117   58.5000000       4.03431104E-03   0.00000000      0.989125490      0.327432215    
         118   59.0000000       4.07465408E-03   0.00000000      0.989016771      0.332162619    
         119   59.5000000       4.11540084E-03   0.00000000      0.988906920      0.336939722    
         120   60.0000000       4.15655458E-03   0.00000000      0.988795996      0.341764003    
         121   60.5000000       4.19811998E-03   0.00000000      0.988683999      0.346635848    
         122   61.0000000       4.24010120E-03   0.00000000      0.988570869      0.351555794    
         123   61.5000000       4.28250246E-03   0.00000000      0.988456666      0.356524289    
         124   62.0000000       4.32532746E-03   0.00000000      0.988341212      0.361541778    
         125   62.5000000       4.36858088E-03   0.00000000      0.988224626      0.366608769    
         126   63.0000000       4.41226643E-03   0.00000000      0.988106906      0.371725738    
         127   63.5000000       4.45638923E-03   0.00000000      0.987988055      0.376893163    
         128   64.0000000       4.50095301E-03   0.00000000      0.987867951      0.382111520    
         129   64.5000000       4.54596244E-03   0.00000000      0.987746656      0.387381315    
         130   65.0000000       4.59142216E-03   0.00000000      0.987624109      0.392703056    
         131   65.5000000       4.63733636E-03   0.00000000      0.987500370      0.398077250    
         132   66.0000000       4.68370970E-03   0.00000000      0.987375438      0.403504372    
         133   66.5000000       4.73054685E-03   0.00000000      0.987249196      0.408984989    
         134   67.0000000       4.77785245E-03   0.00000000      0.987121761      0.414519578    
         135   67.5000000       4.82563069E-03   0.00000000      0.986993015      0.420108676    
         136   68.0000000       4.87388717E-03   0.00000000      0.986863017      0.425752819    
         137   68.5000000       4.92262607E-03   0.00000000      0.986731648      0.431452513    
         138   69.0000000       4.97185206E-03   0.00000000      0.986598969      0.437208325    
         139   69.5000000       5.02157072E-03   0.00000000      0.986464977      0.443020791    
         140   70.0000000       5.07178623E-03   0.00000000      0.986329734      0.448890448    
         141   70.5000000       5.12250420E-03   0.00000000      0.986193061      0.454817891    
         142   71.0000000       5.17372927E-03   0.00000000      0.986055076      0.460803598    
         143   71.5000000       5.22546656E-03   0.00000000      0.985915601      0.466848224    
         144   72.0000000       5.27772121E-03   0.00000000      0.985774755      0.472952276    
